"DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideBID","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","new_ep","monoeth","multieth","noneth","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
833,"1-113",2014,"Sudan","625","Government of Sudan",625,"","","SRF",2047,"","government","",1,"internal",3,"alliance","JEM; SLM/A; SPLM/A - North; SLM/A - MM",0,0,"Political Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6549.49066851816,NA,NA,NA,NA,2376000,NA,0,0,4,2,0,0,0,1,1,0,1,3,489
833,"1-113",2015,"Sudan","625","Government of Sudan",625,"","","SRF",2047,"","government","",2,"internal",4,"alliance","JEM; SLM/A; SPLM/A - North; SLM/A - MM",0,0,"Political Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1685.79680954216,NA,NA,NA,NA,2376000,NA,0,0,7,1,0,0,0,1,1,0,1,3,1205
834,"1-112",2012,"Philippines","840","Government of Philippines",840,"","","BIFM",2031,"","territory","Mindanao",1,"internal",0,"splinter","MILF",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0.075,0.075,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,4,4,NA,NA,0,NA,NA,NA,0,NA,-1.11709936650069,0.258537787109517,NA,NA,NA,NA,4,3,409.789977423957,2.39232529114876,NA,NA,NA,298170,8,0,NA,NA,NA,0,0,1,1,1,0,1,33,35
834,"1-112",2013,"Philippines","840","Government of Philippines",840,"","","BIFM",2031,"","territory","Mindanao",1,"internal",1,"splinter","MILF",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,0,0,0,0,0,0.075,0.075,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,0,NA,-1.09536607430724,0.309294625688303,NA,NA,NA,NA,4,3,348.161542072288,3.70956550724544,NA,NA,NA,298170,8,0,NA,NA,NA,0,0,1,1,1,0,1,33,62
834,"1-112",2014,"Philippines","840","Government of Philippines",840,"","","BIFM",2031,"","territory","Mindanao",1,"internal",2,"splinter","MILF",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,340.79859664492,2.95935892071016,NA,NA,NA,298170,8,0,NA,NA,NA,0,0,1,1,1,0,1,33,138
834,"1-112",2015,"Philippines","840","Government of Philippines",840,"","","BIFM",2031,"","territory","Mindanao",1,"internal",3,"splinter","MILF",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,110.72724239287,1.3012920932518,NA,NA,NA,298170,8,0,NA,NA,NA,0,0,1,1,1,0,1,33,178
835,"1-274",2012,"Mali","432","Government of Mali",432,"","","Ansar Dine",2042,"","government","",1,"internal",0,"splinter","AQIM",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,0,1,0,0,0.07,0.07,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,4,3,NA,NA,0,NA,NA,NA,0,NA,0.329569024899776,0.301772984154331,NA,NA,NA,NA,3,0,NA,0.29540803496569,NA,NA,NA,1220190,0,0,0,1,1,0,1,1,1,0,0,1,11,60
835,"1-274",2013,"Mali","432","Government of Mali",432,"Government of Bangladesh, Government of Belgium, Government of Benin, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Chad, Government of China, Government of Egypt, Government of Estonia, Government of Finland, Government of France, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Liberia, Government of Mauritania, Government of Nepal, Government of Niger, Government of Nigeria, Government of Norway, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Tajikistan, Government of Togo, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","771, 211, 434, 439, 516, 811, 483, 710, 651, 366, 375, 220, 260, 452, 438, 404, 325, 437, 663, 450, 435, 790, 436, 475, 385, 517, 433, 451, 380, 702, 461, 200, 2, 678","Ansar Dine",2042,"","government","",1,"internationalized",1,"splinter","AQIM",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,1,0,0,0,0,0.07,0.07,0,1,0,0,0,0,0,0,0,1,0,0,0,NA,NA,NA,NA,NA,4,NA,NA,0,NA,NA,NA,0,NA,0.0541031300997663,0.380221888916582,NA,NA,NA,NA,3,0,NA,NA,NA,NA,NA,1220190,5,0,0,1,1,0,1,1,1,0,0,1,11,133
836,"1-177",2012,"Mali","432","Government of Mali",432,"","","CMA",2043,"","territory","Azawad",1,"internal",0,"alliance","ATNMC; MNA",0,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,0,1,0,1,0,0,0.07,0.07,0,1,0,0,0,0,1,1,0,0,1,0,0,NA,NA,NA,NA,4,3,NA,NA,0,NA,NA,NA,0,NA,0.329569024899776,0.301772984154331,NA,NA,NA,NA,3,0,NA,0.29540803496569,NA,NA,NA,1220190,0,0,0,1,1,0,1,1,1,0,0,1,11,131
836,"1-177",2014,"Mali","432","Government of Mali",432,"","","CMA",2043,"","territory","Azawad",1,"internal",2,"alliance","ATNMC; MNA",0,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220190,5,0,0,1,1,0,1,1,1,0,0,1,11,80
836,"1-177",2015,"Mali","432","Government of Mali",432,"Government of Armenia, Government of Austria, Government of Bangladesh, Government of Belgium, Government of Benin, Government of Bhutan, Government of Bosnia-Herzegovina, Government of Burkina Faso, Government of Burundi, Government of Cambodia (Kampuchea), Government of Cameroon, Government of Chad, Government of China, Government of Czech Republic, Government of Denmark, Government of Djibouti, Government of DR Congo (Zaire) , Government of Egypt, Government of El Salvador, Government of Estonia, Government of Finland, Government of France, Government of Gambia, Government of Germany, Government of Ghana, Government of Guinea, Government of Guinea-Bissau, Government of Indonesia, Government of Italy, Government of Ivory Coast, Government of Jordan, Government of Kenya, Government of Latvia, Government of Liberia, Government of Madagascar, Government of Mauritania, Government of Nepal, Government of Netherlands, Government of Niger, Government of Nigeria, Government of Norway, Government of Portugal, Government of Rumania, Government of Rwanda, Government of Senegal, Government of Sierra Leone, Government of Sweden, Government of Switzerland, Government of Togo, Government of Tunisia, Government of Turkey, Government of United Kingdom, Government of United States of America, Government of Yemen (North Yemen)","371, 305, 771, 211, 434, 760, 346, 439, 516, 811, 471, 483, 710, 316, 390, 522, 490, 651, 92, 366, 375, 220, 420, 260, 452, 438, 404, 850, 325, 437, 663, 501, 367, 450, 580, 435, 790, 210, 436, 475, 385, 235, 360, 517, 433, 451, 380, 225, 461, 616, 640, 200, 2, 678","CMA",2043,"","territory","Azawad",1,"internationalized",3,"alliance","ATNMC; MNA",0,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,1,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1220190,5,0,0,2,1,0,1,1,1,0,0,1,11,54
837,"1-274",2012,"Mali","432","Government of Mali",432,"","","Military faction (Red Berets)",2050,"","government","",1,"internal",0,"military faction","",1,0,"Restore Government",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,3,NA,NA,0,NA,NA,NA,0,NA,0.329569024899776,0.301772984154331,NA,NA,NA,NA,3,0,NA,0.29540803496569,NA,NA,NA,1220190,0,0,0,1,1,0,1,1,1,0,0,1,11,27
838,"1-275",2005,"Bangladesh","771","Government of Bangladesh",771,"","","PBCP",1666,"","government","",1,"internal",0,"political organization","BCP",1,1,"Communist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4,4,NA,5,0,NA,NA,NA,0,0,-1.27639991928167,0.229583930868482,NA,NA,NA,NA,4,3,0,0.579411123458235,140587.92,171847.03,1222.35,130170,6,0,0,8,2,0,0,0,0,1,1,1,4,32
839,"1-275",2005,"Bangladesh","771","Government of Bangladesh",771,"","","PBCP-J",2051,"","government","",1,"internal",0,"splinter","PBCP",1,0,"Communist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,4,4,NA,5,0,NA,NA,NA,0,0,-1.27639991928167,0.229583930868482,NA,NA,NA,NA,4,3,0,0.579411123458235,140587.92,171847.03,1222.35,130170,6,0,0,8,2,0,0,0,0,1,1,1,4,30
839,"1-275",2006,"Bangladesh","771","Government of Bangladesh",771,"","","PBCP-J",2051,"","government","",1,"internal",1,"splinter","PBCP",1,0,"Communist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,4,4,NA,NA,0,NA,NA,NA,0,1,-1.25442685234423,0.228589609618188,NA,NA,NA,NA,4,3,0,0.761461123290532,142353.5,181606.2,1275.74,130170,6,0,0,7,1,0,0,0,0,1,1,1,4,57
842,"1-272",2012,"India","750","Government of India",750,"","","GNLA",2048,"","territory","Garoland",1,"internal",0,"civilian gov","Maghalaya Police",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,0,0,1,0,1,0,0,0.116,0.116,1,1,0,0,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,4,4,NA,NA,0,NA,NA,NA,0,NA,-1.18868429469408,0.258461421650269,NA,NA,NA,NA,20,6,1866.68870928866,18.5080406377218,NA,NA,NA,2973190,9,0,0,3,2,0,1,1,1,1,1,1,123,27
842,"1-272",2014,"India","750","Government of India",750,"","","GNLA",2048,"","territory","Garoland",1,"internal",2,"civilian gov","Maghalaya Police",1,0,"Secessionist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1405.12524323309,19.6266231494598,NA,NA,NA,2973190,9,0,0,5,2,0,1,1,1,1,1,1,123,26
843,"1-209",2012,"Pakistan","770","Government of Pakistan",770,"","","TTP - TA",1986,"","government","",1,"internal",0,"splinter","Lashkar-e-Janghvi",1,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0.15,0.15,0,1,0,0,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,5,5,NA,NA,0,NA,NA,NA,0,NA,-1.88000460921265,0.252748992990498,NA,NA,NA,NA,8,5,1309.77049425354,1.35109415363232,NA,NA,NA,770880,6,0,0,5,2,0,0,1,1,1,1,1,42,30
844,"1-209",2009,"Pakistan","770","Government of Pakistan",770,"","","Lashkar-e-Islam",1244,"","government","",1,"internal",0,"religious organization","Lashkar-e-Islam",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0.15,0.15,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,4,NA,NA,0,NA,NA,NA,0,0,-1.59890234996985,0.230915566705673,NA,NA,NA,NA,8,5,565.384519948355,4.11549003583389,170494.37,413159.25,2423.3,770880,5,0,0,10,2,0,0,1,1,1,1,1,42,335
844,"1-209",2010,"Pakistan","770","Government of Pakistan",770,"","","Lashkar-e-Islam",1244,"","government","",1,"internal",1,"religious organization","Lashkar-e-Islam",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0.15,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,5,5,NA,NA,0,NA,NA,NA,0,0,-1.79824658300862,0.237075538498426,NA,NA,NA,NA,8,5,760.524752452995,5.70991253827617,173593.38,431659.56,2486.61,770880,6,0,0,8,2,0,0,1,1,1,1,1,42,72
844,"1-209",2012,"Pakistan","770","Government of Pakistan",770,"","","Lashkar-e-Islam",1244,"","government","",1,"internal",3,"religious organization","Lashkar-e-Islam",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0.15,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,5,5,NA,NA,0,NA,NA,NA,0,NA,-1.88000460921265,0.252748992990498,NA,NA,NA,NA,8,5,1309.77049425354,1.35109415363232,NA,NA,NA,770880,6,0,0,5,2,0,0,1,1,1,1,1,42,334
844,"1-209",2013,"Pakistan","770","Government of Pakistan",770,"","","Lashkar-e-Islam",1244,"","government","",1,"internal",4,"religious organization","Lashkar-e-Islam",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,0,0,0,1,0,0,0,0,0.15,0.15,0,1,0,0,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,5,NA,NA,0,NA,NA,NA,0,NA,-1.83589580990382,0.291806251712946,NA,NA,NA,NA,8,5,1300.00813908258,2.10540926180743,NA,NA,NA,770880,7,0,0,8,2,0,0,1,1,1,1,1,42,99
844,"1-209",2014,"Pakistan","770","Government of Pakistan",770,"","","Lashkar-e-Islam",1244,"","government","",1,"internal",5,"religious organization","Lashkar-e-Islam",0,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1058.57050708249,2.64219810685149,NA,NA,NA,770880,7,0,1,8,2,0,0,1,1,1,1,1,42,136
845,"1-191",2012,"Algeria","615","Government of Algeria",615,"","","MUJAO",2046,"","government","",1,"internal",0,"splinter","AQIM",1,0,"Islamist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,0,1,0,0,0,1,0,0,0,NA,NA,NA,NA,2,2,NA,NA,0,NA,NA,NA,0,NA,0.718731302324054,0.256971091235812,NA,NA,NA,NA,2,1,104455.342626748,97.1354912419101,NA,NA,NA,2381740,2,0,0,2,1,0,1,0,1,1,0,1,18,25
849,"1-200",2000,"Tajikistan","702","Government of Tajikistan",702,"","","Forces of Mullo Abdullo",2085,"","government","",1,"internal",0,"splinter","UTO",1,0,"Political Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.8,0.8,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,2,3,NA,NA,0,NA,NA,NA,0,1,-0.377123826359783,0.217851876478429,NA,NA,NA,NA,5,4,33.3720763239659,13.7883917159799,6172.81,7951.21,1288.1,139960,-1,0,0,2,2,0,0,1,1,1,0,1,12,46
849,"1-200",2010,"Tajikistan","702","Government of Tajikistan",702,"","","Forces of Mullo Abdullo",2085,"","government","",1,"internal",10,"splinter","UTO",1,0,"Political Grievance",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,0,1,0,0,0,1,0,0,0,0.8,0.8,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,1,0,2,2,NA,NA,0,NA,NA,NA,0,4,0.585261770107171,0.220495698726969,NA,NA,NA,NA,5,4,39.006949533096,NA,6878.64,21205.8,3082.85,139960,-3,0,0,1,2,0,0,1,1,1,0,1,12,32
852,"1-70",1991,"Ethiopia","530","Government of Ethiopia",530,"","","Military faction (Harar garrison)",2084,"","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,0,1,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,5,NA,0,NA,NA,NA,1,NA,-1.45602579448886,0.224320259896597,70.3999862670898,0,0.693593263626099,0.612200021743774,11,10,0,NA,49998.85,28204.33,564.1,1101000,0,1,0,3,2,0,0,1,1,0,1,1,5,602
853,"1-277",1991,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","NSCN-K",1066,"","territory","Nagaland",1,"internal",0,"splinter","NSCN-IM",1,0,"Secessionist; Socialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,1,0,0,0,1,0,0,0,1,1,0,0,4,4,4,NA,0,NA,NA,NA,1,2,-1.54237785746642,0.213525991944799,35.6000022888184,0,0.475504875183105,0.204200029373169,12,11,NA,0.239869816452153,41552,44103.93,1061.42,653540,-7,0,1,4,2,0,1,1,1,1,1,1,76,150
853,"1-277",1995,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","NSCN-K",1066,"","territory","Nagaland",1,"internal",4,"splinter","NSCN-IM",1,0,"Secessionist; Socialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,0,0,0,0,0,1,0,0,0,2,0,0,0,4,5,4,6,0,NA,NA,NA,1,2,-1.57893244460084,0.221120236949096,35.6000022888184,0,0.475504875183105,0.204200029373169,12,11,NA,NA,45106,59923.28,1328.5,653540,-7,1,0,5,1,0,1,1,1,1,1,1,76,33
853,"1-277",2000,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","NSCN-K",1066,"","territory","Nagaland",1,"internal",9,"splinter","NSCN-IM",1,0,"Secessionist; Socialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,2,0,0,2,0,0,0.002,0.002,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,5,NA,5,0,NA,NA,NA,1,0,-1.55056917058918,0.227417878596901,35.6000022888184,NA,0.475504875183105,NA,12,11,182.440895570635,NA,45611,84390.01,1850.21,653540,-7,0,1,6,2,0,1,1,1,1,1,1,76,43
853,"1-277",2001,"Myanmar (Burma)","775","Government of Myanmar (Burma)",775,"","","NSCN-K",1066,"","territory","Nagaland",1,"internal",10,"splinter","NSCN-IM",1,0,"Secessionist; Socialist",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,2,0,0,0,2,0,0,2,0,0,0.002,0.002,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3,4,NA,5,0,NA,NA,NA,1,1,-1.32401181286161,0.226981837263924,35.6000022888184,NA,0.475504875183105,NA,12,11,150.583100156913,NA,51138,103957.44,2032.88,653540,-7,0,1,5,1,0,1,1,1,1,1,1,76,62
