"SideBID","DyadId","ConflictId","Year","Location","GWNoLoc","SideA","GWNoA","SideA2nd","GWNoA2nd","SideB","SideB2nd","Incompatibility","TerritoryName","IntensityLevel","TypeOfConflict","rebel_age","origin","origin.name","parent.org.subset","splinter.source","ideology","delete","extraterritorial","rebpolwing","rebpolwinglegal","rebestimate","rebestlow","rebesthigh","rebstrength","centcontrol","strengthcent","mobcap","armsproc","fightcap","terrcont","terrname","effterrcont","conflicttype","transconstsupp","rebextpart","rebpresosts","presname","rebel.support","rtypesup","rsupname","gov.support","gtypesup","gsupname","govextpart","type.of.termination","prevactive","rebpolwing_bin","transconstsupp_bin","rebextpart_bin","rebpresosts_bin","rebel.support_bin","gov.support_bin","govextpart_bin","conflicttype_recode","duration","tot_eth","tot_eth_countries","eth_claim","eth_recruitment","eth_support","excluded","power_sharing","absolute","reg_aut","upgrade","downgrade","maxsize","minsize","monoeth","multieth","noneth","lag_year","new.ep1","new.joiner","new.splinter","new.alliance","new.mono.alliance","new.multi.alliance","splinter","alliance","joiner","originator","DISAP","KILL","POLPRIS","TORT","Amnesty","State","hathaway","ITT","genocide","rummel","massive_repression","executions","killing","additive","latentmean","latentsd","mtnest","Oil","ethfrac","relfrac","country_ethnic","country_excluded","oilpc","oil.pc.exports","pop","realgdp","rgdppc","area","polity2","mediation","cont_interstate","cont_civil","cont_maxint","external_supporters","loot.dia","loot.gem","loot.gold","loot.oil","loot.drugs","lootable","tot.resource.sites","BdBest"
1594,698,"1-41",1950,"United States of America","2","Government of United States of America",2,"","","Puerto Rican Nationalist Party","","territory","Puerto Rico",1,"extrasystemic",0,NA,NA,NA,NA,NA,NA,0,"explicit link","yes",500,500,500,"weaker","yes","moderate","low","low","low","no",NA,NA,"secessionist conflict","tacit","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,1,0,0,0,0,0,"identity",5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,0,0,NA,NA,-1.4282364630246,0.268741880640259,23.9000015258789,0,0.356950104236603,0.595999956130981,6,5,NA,NA,155547.24,1987355.88,12776.54,NA,10,0,0,0,NA,NA,1,1,0,1,0,1,103,NA
1595,600,"1-45",1953,"Cuba","40","Government of Cuba",40,"","","M-26-7","","government","",1,"internal",0,"civilian gov","Castro",0,0,"Communist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",0,1,1,0,0,0,0,0,1,0,0,0,0.641,0.641,1,0,0,NA,NA,NA,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,-0.13336346097533,0.408592998956294,4.44178438186646,0,0.0357236266136169,0.254999995231628,2,1,NA,NA,6129,16115.11,2629.32,NA,-3,0,NA,NA,NA,NA,0,0,1,1,0,1,5,NA
1596,602,"1-45",1961,"Cuba","40","Government of Cuba",40,"","","Cuban Revolutionary Council","Government of United States of America","government","",1,"internationalized",0,"sponsorship","Bay of Pigs group",0,0,"Anti-Communist",NA,0,"no",NA,1000,1000,1000,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"civil war","no","no","extensive","USA",NA,"military","USA",NA,"non-military","USSR","no","government victory",0,0,0,0,1,NA,NA,0,"civil war",3,1,1,0,0,0,1,0,0,0,0,0,0.641,0.641,1,0,0,1958,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,1,NA,NA,-1.49242472221344,0.250700634027441,4.44178438186646,0,0.0357236266136169,0.254999995231628,2,2,NA,NA,7134,20238.44,2836.9,107400,-7,0,NA,NA,NA,NA,0,0,1,1,0,1,5,NA
1597,590,"1-50",1955,"Argentina","160","Government of Argentina",160,"","","Military faction (forces of Eduardo A. Lonardi Doucet)","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"stronger","yes","high","moderate","high","high","yes","All of Argentina outside of Buenos Aries","moderate","coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"coup d'etat",3,1,1,0,1,0,0,0,1,0,0,0,0.97,0.97,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,0.282273190121457,0.551929949026176,28.399995803833,0,0.307319164276123,0.151199996471405,2,1,NA,NA,18944.44,41970.02,2215.43,NA,-6,0,0,0,NA,NA,0,0,1,1,0,1,29,NA
1598,592,"1-50",1963,"Argentina","160","Government of Argentina",160,"","","Military faction (colorados)","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",273,1,1,0,1,0,0,0,1,0,0,0,0.97,0.97,1,0,0,1955,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.250100025399727,0.507032762165626,28.399995803833,0,0.307319164276123,0.151199996471405,2,1,NA,0.822615007036755,21635.39,50294.03,2324.62,2736690,-1,0,0,0,NA,NA,0,0,1,1,0,1,29,NA
1599,594,"1-50",1974,"Argentina","160","Government of Argentina",160,"","","ERP","","government","",1,"internal",0,"political organization","PRT",1,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"civil war",1238,1,1,0,1,0,0,0,1,0,0,0,0.97,0.97,1,0,0,1977,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.980313629317023,0.267441017756424,28.399995803833,0,0.307319164276123,0.151199996471405,2,1,3012.01929318993,0.314088278435944,25654.15,82468.25,3214.62,2736690,6,0,0,0,NA,NA,0,0,1,1,0,1,29,NA
1600,593,"1-50",1975,"Argentina","160","Government of Argentina",160,"","","Montoneros","","government","",1,"internal",0,"political organization","Peronist youth movement",0,0,"Leftist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"civil war",818,1,1,0,1,1,0,0,1,0,0,0,0.97,0.97,1,0,0,1963,1,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-1.41160771857561,0.249129795244181,28.399995803833,0,0.307319164276123,0.151199996471405,2,1,2775.65115938053,0.494938171881615,26078.73,80492.95,3086.54,2736690,6,0,0,0,NA,0,0,0,1,1,0,1,29,NA
1601,672,"1-80",1962,"Venezuela","101","Government of Venezuela",101,"","","Military faction (navy)","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,400,400,400,"much weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",1,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1992,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.731539493503556,0.631150391770484,21.2999973297119,1,0.107347011566162,0.0776000022888184,3,3,NA,92.3629279351709,8084.83,106819.55,13212.34,882050,6,0,0,0,NA,NA,1,0,1,1,0,1,144,NA
1602,778,"1-80",1982,"Venezuela","101","Government of Venezuela",101,"","","Bandera Roja","","government","",1,"internal",0,"political organization","",1,0,"Communist",NA,0,"explicit link","no",41,41,41,"much weaker",NA,NA,NA,NA,NA,"no",NA,NA,"communist rebellion","no","no","no",NA,"no",NA,NA,"no",NA,NA,"no","government victory",0,1,0,0,0,0,0,0,"communist rebellion",276,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1962,1,0,0,0,0,0,0,0,0,1,1,1,2,1,NA,2,NA,NA,0,0,0,0,NA,5,-0.176998844933428,0.224518156566299,21.2999973297119,1,0.107347011566162,0.0776000022888184,3,2,45500.2341412758,94.9870259876472,15932.97,156872.19,9845.76,882050,9,0,0,1,1,0,1,0,1,1,0,1,144,NA
1603,475,"1-80",1992,"Venezuela","101","Government of Venezuela",101,"","","Military faction (forces of Hugo Chávez) ","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,1100,1100,1100,"weaker","yes","high","low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",299,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,0,0,0,4,3,3,NA,0,NA,NA,NA,0,1,-1.03620610492417,0.207799473951491,21.2999973297119,1,0.107347011566162,0.0776000022888184,3,2,36552.9825095768,79.9789641738039,20635.23,189859.52,9200.74,882050,8,0,0,1,1,0,1,0,1,1,0,1,144,144
1604,237,"1-92",1964,"Colombia","100","Government of Colombia",100,"","","FARC","","government","",1,"internal",0,"militia","",0,0,"Communist",NA,0,"no",NA,500,500,500,"much weaker","yes","moderate","low","low","low","yes","Departments of Huila, Tolima, Quindio and Valle","moderate","civil war","no","alleged","some","Venezuela",NA,"non-military","Cuba  ",NA,"military","USA","no",NA,0,0,0,1,1,NA,NA,0,"civil war",5113,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,0,0,0,0,0,0,0,0,1,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44132476924553,0.252193592028035,37.0999984741211,0,0.0601527094841003,0.180000007152557,3,2,NA,15.1229754635789,18005.71,67433.71,3745.13,1109500,7,0,0,0,NA,NA,1,0,1,1,1,1,53,NA
1605,342,"1-92",1966,"Colombia","100","Government of Colombia",100,"","","ELN","","government","",1,"internal",0,"unorganized","",0,1,"Communist",NA,0,"no",NA,3250,1500,5000,"much weaker","yes","low","low","low","low","yes","Parts of southern Colombia","moderate","civil war","no","no","some","Venezuela","no",NA,"",NA,"military","USA","no","low activity",0,0,0,0,1,0,NA,0,"civil war",2695,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,2015,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.44098019754599,0.25128815923619,37.0999984741211,0,0.0601527094841003,0.180000007152557,3,2,NA,16.0323965251972,19112.27,71420.86,3736.91,1109500,7,0,0,0,NA,NA,1,0,1,1,1,1,53,NA
1606,495,"1-92",1978,"Colombia","100","Government of Colombia",100,"","","M-19","","government","",1,"internal",0,"alliance","FARC faction; ANAPO",0,0,"Regime Change",NA,0,"no",NA,800,100,1500,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","",NA,"military","Cuba",NA,"military","USA","no","low activity",0,0,0,0,0,NA,NA,0,"civil war",3870,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,2004,0,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,3,2,NA,NA,0,1,0,0,NA,NA,-1.19367275933178,0.218699250330706,37.0999984741211,0,0.0601527094841003,0.180000007152557,3,2,904.794568199462,4.309938455958,25675.36,166668.56,6491.38,1109500,8,0,0,0,NA,0,1,0,1,1,1,1,53,NA
1607,343,"1-92",1984,"Colombia","100","Government of Colombia",100,"","","EPL","","government","",1,"internal",0,"political organization","PCC",0,0,"Communist",NA,0,"no",NA,1150,800,1500,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","no","no","no","","no",NA,"",NA,"military","USA","no","peace agreement",0,0,0,0,0,0,NA,0,"civil war",2556,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,2015,0,1,0,0,0,0,0,0,1,0,0,0,1,0,4,3,NA,NA,0,1,0,NA,NA,1,-1.56446617499757,0.204145989708993,37.0999984741211,0,0.0601527094841003,0.180000007152557,3,2,2796.00125780476,14.8671728425286,29359.54,181583.02,6184.81,1109500,8,0,0,1,2,0,1,0,1,1,1,1,53,NA
1608,493,"1-93",1965,"Dominican Republic","42","Government of Dominican Republic",42,"","","Military faction (constitutionalists)","","government","",1,"internal",0,"military faction","Dominican Army",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"stronger","yes","moderate","moderate","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"",NA,"troops","USA; OAS","no","government victory",0,0,0,0,0,0,NA,0,"civil war",245,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,NA,NA,0.260757796116211,0.53973085738022,16.3999977111816,0,0.0369887948036194,0.0950000286102295,1,1,NA,NA,3882.31,9435.26,2430.32,48310,0,1,0,0,NA,NA,0,0,1,0,0,1,7,NA
1609,500,"1-95",1965,"Peru","135","Government of Peru",135,"","","ELN","","government","",1,"internal",0,"political organization","PCP",1,1,"Communist",NA,0,"no",NA,NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"communist rebellion",91,1,1,0,1,0,0,0,1,0,0,0,0.52,0.52,1,0,0,1965,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.458084451675017,0.562613330902583,47.6000022888184,0,0.589686512947083,0.180000007152557,4,3,NA,1.41794800208009,11462.42,36156.46,3154.35,1280000,5,0,0,1,1,NA,0,1,1,1,1,1,55,NA
1610,499,"1-95",1965,"Peru","135","Government of Peru",135,"","","MIR","","government","",1,"internal",0,"political organization","APRA",1,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"communist rebellion",91,1,1,0,1,0,0,0,1,0,0,0,0.52,0.52,1,0,0,1993,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,0.458084451675017,0.562613330902583,47.6000022888184,0,0.589686512947083,0.180000007152557,4,3,NA,1.41794800208009,11462.42,36156.46,3154.35,1280000,5,0,0,1,1,NA,0,1,1,1,1,1,55,NA
1611,235,"1-95",1982,"Peru","135","Government of Peru",135,"","","Sendero Luminoso","","government","",1,"internal",0,"splinter","ELN",1,0,"Communist",NA,0,"no",NA,5000,2000,8000,"much weaker","yes","high","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","low activity",1,0,0,0,0,0,0,0,"communist rebellion",6340,2,1,0,2,0,1,0,1,0,0,0,0.52,0.361,0,1,0,NA,NA,0,1,0,0,0,1,0,0,0,2,0,0,1,4,2,NA,NA,0,1,0,0,NA,3,-1.21479994335135,0.207912947246614,47.6000022888184,0,0.589686512947083,0.180000007152557,4,3,4139.90159854535,26.9023516705571,18152.34,67736.1,3731.53,1280000,7,0,0,1,1,0,0,1,1,1,1,1,55,NA
1612,319,"1-95",1989,"Peru","135","Government of Peru",135,"","","MRTA","","government","",1,"internal",0,"political organization","",0,0,"Communist",NA,0,"no",NA,350,200,500,"much weaker","yes","moderate","low","low","low","no",NA,NA,"communist rebellion","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,0,0,0,0,0,0,0,"communist rebellion",1753,2,1,0,2,0,1,0,1,0,0,0,0.52,0.361,0,1,0,2010,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5,5,5,NA,0,NA,NA,NA,0,0,-2.12640020880885,0.227880686860815,47.6000022888184,0,0.589686512947083,0.180000007152557,4,3,2323.81371814407,7.09663795008818,21243.7,67119.23,3159.49,1280000,7,0,0,1,1,0,0,1,1,1,1,1,55,177
1613,514,"1-120",1972,"El Salvador","92","Government of El Salvador",92,"","","Military faction (forces of Benjamin Mejia)","","government","",1,"internal",0,"military faction","Salvadoran Army",1,0,"Coup",NA,0,"explicit link","yes",NA,NA,NA,"much weaker","yes",NA,"low","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","government victory",0,1,0,0,0,0,0,0,"coup d'etat",0,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1979,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,0,NA,NA,-1.3399571314535,0.254864179539284,10.3000001907349,0,0.165918707847595,0.240800023078918,2,1,0,0.579131437899182,3937.76,2159.24,548.34,20850,-1,0,0,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
1614,510,"1-120",1979,"El Salvador","92","Government of El Salvador",92,"","","ERP","","government","",1,"internal",0,"political organization","",0,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","tacit","no","no","",NA,"military","Nicaragua; Cuba",NA,"military","USA","no","rebels absorbed",0,1,1,0,0,NA,NA,0,"civil war",91,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1979,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,NA,NA,0,1,0,0,NA,NA,-1.96718915921306,0.210874405206731,10.3000001907349,0,0.165918707847595,0.240800023078918,2,1,0,0.844280406194432,4578.92,2735.76,597.47,20720,-4,0,0,1,1,0,NA,NA,NA,NA,NA,NA,NA,NA
1615,508,"1-120",1979,"El Salvador","92","Government of El Salvador",92,"","","FPL","","government","",1,"internal",0,"political organization","Communist Party",1,0,"Communist",NA,0,"explicit link","no",NA,NA,NA,"much weaker","yes","moderate","low","low","low","no",NA,NA,"civil war","tacit","no","no","",NA,"military","Nicaragua; Cuba",NA,"military","USA","no","rebels absorbed",0,1,1,0,0,NA,NA,0,"civil war",91,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,1991,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,4,NA,NA,0,1,0,0,NA,NA,-1.96718915921306,0.210874405206731,10.3000001907349,0,0.165918707847595,0.240800023078918,2,1,0,0.844280406194432,4578.92,2735.76,597.47,20720,-4,0,0,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA
1616,225,"1-120",1980,"El Salvador","92","Government of El Salvador",92,"","","FMLN","","government","",1,"internal",0,"alliance","ERP; FPL",0,0,"Communist",NA,0,"explicit link","no",6000,4500,15000,"weaker","yes","moderate","high","low","low","yes","Parts of Rural El Salvador","moderate","civil war","tacit","no","no","",NA,"military","Nicaragua; Cuba",NA,"military","USA","no","peace agreement",1,1,1,0,0,NA,NA,0,"civil war",4137,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,0,0,1,0,0,0,1,0,0,NA,NA,NA,NA,5,4,NA,NA,1,1,1,0,NA,NA,-2.33429693860067,0.232098179826406,10.3000001907349,0,0.165918707847595,0.240800023078918,2,1,0,2.79767420859042,4656.26,2549.39,547.52,20720,-2,0,0,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA
1617,491,"1-123",1972,"Uruguay","165","Government of Uruguay",165,"","","MLN/Tupamaros","","government","",1,"internal",0,"unorganized","",0,0,"Regime Change",NA,0,"no",NA,NA,NA,NA,"weaker","yes","high","moderate","low","low","no",NA,NA,"civil war","no","no","no","","no",NA," ","no",NA,"","no","government victory",0,0,0,0,0,0,0,0,"civil war",292,0,1,0,0,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,NA,NA,-0.79372779739543,0.286477920817618,0,0,0.198162496089935,0.350799977779388,2,2,0,0.028825589010078,2820.73,18829.88,6675.52,175020,-3,0,0,0,NA,NA,1,1,1,0,0,1,5,NA
1618,490,"1-125",1973,"Chile","155","Government of Chile",155,"","","Military faction (forces of Augusto Pinochet, Toribio Merino and Leigh Guzman) ","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"much stronger","yes","high","moderate","high","high","no",NA,NA,"coup d'etat","no","no","no","",NA,"non-military","USA","no",NA,"","no","rebel victory",0,0,0,0,0,NA,0,0,"coup d'etat",0,1,1,0,1,0,0,0,1,0,0,0,0.92,0.92,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,NA,NA,-2.05127110026825,0.241487202056569,57.5999870300293,0,0.140437066555023,0.195800006389618,3,2,1.66928815535841,0.207779303000612,10095.49,62521.11,6192.98,743532,-7,0,0,0,NA,NA,0,1,1,1,0,1,29,NA
1619,567,"1-140",1977,"Nicaragua","93","Government of Nicaragua",93,"","","FSLN","","government","",1,"internal",0,"political organization","",0,0,"Communist",NA,0,"explicit link","yes",3000,3000,3000,"weaker","yes","moderate","high","low","low","yes","Parts of Northern Nicaragua","moderate","civil war","no","no","some","Costa Rica",NA,"military","Cuba; Venezuela; Panama; Costa Rica","no",NA,"","no","rebel victory",0,1,0,0,1,NA,0,0,"civil war",645,1,1,0,1,1,0,0,1,0,0,0,0.86,0.86,1,0,0,1990,0,1,0,0,0,0,0,0,1,0,NA,NA,NA,NA,4,3,NA,NA,0,0,0,0,NA,NA,-1.21808378404376,0.223513155235928,9.30000114440918,0,0.179328680038452,0.254999995231628,4,3,0,0.190273338784298,2573,11527.31,4480.1,120340,-8,0,0,0,NA,0,0,0,1,0,0,1,10,NA
1620,231,"1-140",1982,"Nicaragua","93","Government of Nicaragua",93,"","","Contras/FDN","","government","",1,"internal",0,"civilian gov","",0,0,"Anti-Communist",NA,0,"no",NA,13500,10000,17000,"weaker","yes","moderate","low","moderate","low","no",NA,NA,"civil war","no","no","extensive","Honduras; Costa Rica",NA,"military","USA; Honduras; Costa Rica; Others",NA,"military","Cuba; USSR","no","peace agreement",0,0,0,0,1,NA,NA,0,"civil war",2954,4,1,2,3,3,3,0,1,0,0,0,0.86,0.002,0,1,0,NA,NA,NA,0,0,0,0,0,0,0,1,0,0,0,0,3,3,NA,NA,0,1,0,0,NA,0,-1.5586851084756,0.21132006580268,9.30000114440918,0,0.179328680038452,0.254999995231628,4,3,0,1.26715277131102,2969,8859.59,2984.03,120340,-5,0,0,0,NA,2,0,0,1,0,0,1,10,NA
1621,559,"1-162",1987,"Suriname","115","Government of Surinam",115,"","","SLA","","government","",1,"internal",0,"military faction","",1,0,"Regime Change",NA,0,"no",NA,NA,NA,NA,"weaker","yes","moderate","low","moderate","moderate","no",NA,NA,"civil war","no","no","no","","no",NA,"","no",NA,"","no","low activity",0,0,0,0,0,0,0,0,"civil war",80,0,1,0,1,1,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,4,4,NA,NA,0,0,0,NA,NA,NA,-0.919584414362081,0.235791494255454,NA,NA,NA,NA,NA,NA,1825.12576753191,NA,386.97,2136.67,5521.47,156000,-1,0,0,0,NA,0,1,0,1,1,0,1,17,NA
1622,461,"1-172",1989,"Panama","95","Government of Panama",95,"","","Military faction (forces of Moisés Giroldi) ","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"weaker","yes","high","low","low","moderate","no",NA,NA,"coup d'etat","no","no","no","",NA,"non-military","USA","no",NA,"","no","government victory",0,0,0,0,0,NA,0,0,"coup d'etat",0,1,1,0,1,0,0,0,1,0,0,0,0.8,0.8,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,1,0,0,0,3,4,4,NA,0,NA,NA,NA,0,1,-0.854196949945849,0.216162975004451,11.9999990463257,0,0.260851562023163,0.254999995231628,5,4,0,0.129615431582872,2366.93,13201.56,5577.5,74340,8,0,0,1,1,1,0,0,1,0,0,1,31,77
1623,219,"1-183",1990,"Trinidad and Tobago","52","Government of Trinidad and Tobago",52,"","","Jamaat al-Muslimeen","","government","",1,"internal",0,"religious organization","",0,0,"Coup",NA,0,"no",NA,250,250,250,"weaker","yes","moderate","low","low","low","no",NA,NA,"coup d'etat","no","no","no","","alleged","non-military","Libya",NA,"non-military","Jamaica","no","government victory",0,0,0,0,0,1,NA,0,"coup d'etat",5,1,1,1,1,0,0,1,0,0,0,0,0.375,0.375,1,0,0,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,1,1,1,2,2,NA,NA,0,NA,NA,NA,0,5,0.597466078238596,0.221960708765824,0,1,0.558431506156921,0.772599995136261,2,0,69337.9276955091,67.0902996370152,1215.49,15521.48,12769.69,5130,9,0,NA,NA,NA,1,0,0,0,1,0,1,1,39
1624,244,"1-186",1989,"Haiti","41","Government of Haiti",41,"","","Military faction (forces of Himmler Rebu and Guy Francois) ","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,450,450,450,"weaker","yes","high","moderate","moderate","moderate","no",NA,NA,"coup d'etat","no","no","no",NA,"no",NA,NA,"no",NA,NA,"no","government victory",0,0,0,0,0,0,0,0,"coup d'etat",364,0,1,0,1,0,0,0,0,0,NA,NA,NA,NA,0,0,1,NA,NA,NA,0,0,0,0,0,0,NA,NA,2,1,1,0,3,3,3,NA,0,NA,NA,NA,0,4,-1.02337990811122,0.205953872339989,15.399998664856,0,0.0135912299156189,0.332799971103668,1,1,NA,NA,6346,8587.92,1353.28,27560,-6,0,0,0,NA,0,0,0,1,0,0,1,4,48
1625,251,"1-186",1991,"Haiti","41","Government of Haiti",41,"","","Military faction (forces of Raol Cédras) ","","government","",1,"internal",0,"military faction","",1,0,"Coup",NA,0,"no",NA,NA,NA,NA,"stronger","yes","moderate","low","high","high","no",NA,NA,"coup d'etat","no","no","no","","no",NA,"","no",NA,"","no","rebel victory",0,0,0,0,0,0,0,0,"coup d'etat",2,1,1,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1989,0,1,0,0,0,0,0,0,1,0,2,0,0,1,4,5,3,NA,0,NA,NA,NA,1,3,-1.42946986126283,0.223477999191146,15.399998664856,0,0.0135912299156189,0.332799971103668,1,1,0,0.0110878667688324,6625,9058.01,1367.25,27560,-7,0,0,0,NA,0,0,0,1,0,0,1,4,160
1626,440,"1-186",2004,"Haiti","41","Government of Haiti",41,"","","FLRN","","government","",1,"internal",0,"alliance","RARF; other",0,0,"Regime Change",NA,0,"explicit link","yes",700,700,700,"parity","yes","moderate","moderate","moderate","moderate","yes","parts of northern Haiti","moderate","civil war","no","no","no",NA,"no",NA,NA,"no",NA,NA,"no","rebel victory",0,1,0,0,0,0,0,0,"civil war",59,1,1,0,1,1,1,0,0,0,0,0,1,1,1,0,0,1991,1,0,0,1,1,0,0,1,0,0,1,0,1,0,5,4,NA,4,0,NA,NA,NA,0,2,-0.823332398170845,0.22403514995748,NA,NA,NA,NA,1,1,0,NA,9257,8621.35,931.33,27560,0,0,0,0,NA,0,0,0,1,0,0,1,4,183
